,name,year,time,max_wind,name_year,hurricane_id,date,status,latitude,longitude,air_pressure,latitude_decimal,longitude_decimal
249,Easy,1950,0,50,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
250,Easy,1950,600,55,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
251,Easy,1950,1200,55,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
252,Easy,1950,1800,55,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
253,Easy,1950,0,70,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
264,Easy,1950,600,105,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
255,Easy,1950,600,80,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
256,Easy,1950,700,80,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
257,Easy,1950,1200,75,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
258,Easy,1950,1800,75,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
259,Easy,1950,0,80,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
260,Easy,1950,600,85,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
261,Easy,1950,1200,85,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
262,Easy,1950,1800,85,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
254,Easy,1950,100,70,Easy_1950,5,19500901,TS,19.7N,83.2W,-999,19.12,-83.03
311,Fox,1950,1800,120,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
310,Fox,1950,1200,115,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
306,Fox,1950,1200,95,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
308,Fox,1950,0,105,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
307,Fox,1950,1800,100,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
312,Fox,1950,0,120,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
309,Fox,1950,600,110,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
313,Fox,1950,600,120,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
317,Fox,1950,600,105,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
315,Fox,1950,1800,115,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
316,Fox,1950,0,110,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
318,Fox,1950,1200,100,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
319,Fox,1950,1800,90,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
320,Fox,1950,0,85,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
321,Fox,1950,600,70,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
305,Fox,1950,600,95,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
314,Fox,1950,1200,120,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
322,Fox,1950,1200,55,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
304,Fox,1950,0,90,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
302,Fox,1950,1200,80,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
303,Fox,1950,1800,85,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
285,Fox,1950,600,40,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
286,Fox,1950,1200,40,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
287,Fox,1950,1800,40,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
288,Fox,1950,0,45,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
290,Fox,1950,1200,50,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
291,Fox,1950,1800,50,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
292,Fox,1950,0,50,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
289,Fox,1950,600,45,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
294,Fox,1950,1200,55,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
295,Fox,1950,1800,55,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
296,Fox,1950,0,60,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
297,Fox,1950,600,65,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
298,Fox,1950,1200,70,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
299,Fox,1950,1800,75,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
300,Fox,1950,0,75,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
293,Fox,1950,600,55,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
301,Fox,1950,600,80,Fox_1950,6,19500908,TS,15.5N,41.0W,-999,15.08,-41.0
352,George,1950,1200,95,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
351,George,1950,600,95,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
350,George,1950,0,95,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
346,George,1950,0,90,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
348,George,1950,1200,90,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
347,George,1950,600,90,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
353,George,1950,1800,95,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
349,George,1950,1800,95,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
354,George,1950,0,85,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
364,George,1950,1200,55,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
356,George,1950,1200,65,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
357,George,1950,1800,60,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
358,George,1950,0,55,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
359,George,1950,600,55,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
360,George,1950,1200,55,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
361,George,1950,1800,55,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
362,George,1950,0,55,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
363,George,1950,600,55,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
345,George,1950,1800,85,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
355,George,1950,600,70,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
344,George,1950,1200,85,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
328,George,1950,1200,40,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
342,George,1950,0,75,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
323,George,1950,600,35,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
324,George,1950,1200,35,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
325,George,1950,1800,35,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
326,George,1950,0,40,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
327,George,1950,600,40,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
343,George,1950,600,80,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
330,George,1950,0,40,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
331,George,1950,600,40,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
332,George,1950,1200,40,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
329,George,1950,1800,40,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
334,George,1950,0,40,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
335,George,1950,600,40,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
336,George,1950,1200,45,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
337,George,1950,1800,50,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
338,George,1950,0,55,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
339,George,1950,600,60,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
340,George,1950,1200,65,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
341,George,1950,1800,70,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
333,George,1950,1800,40,George_1950,7,19500927,TS,24.6N,51.0W,-999,24.1,-51.0
374,How,1950,1200,40,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
379,How,1950,1800,25,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
378,How,1950,1200,30,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
377,How,1950,600,35,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
376,How,1950,0,40,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
375,How,1950,1800,40,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
373,How,1950,600,40,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
365,How,1950,600,30,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
371,How,1950,1800,40,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
370,How,1950,1200,35,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
369,How,1950,600,35,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
368,How,1950,0,35,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
367,How,1950,1800,35,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
366,How,1950,1200,30,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
372,How,1950,0,40,How_1950,8,19501001,TD,25.6N,88.4W,-999,25.1,-88.07
389,Item,1950,1200,85,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
395,Item,1950,1800,25,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
394,Item,1950,1200,40,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
393,Item,1950,600,75,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
392,Item,1950,400,90,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
390,Item,1950,1800,90,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
388,Item,1950,600,80,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
391,Item,1950,0,90,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
386,Item,1950,1800,65,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
385,Item,1950,1200,55,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
384,Item,1950,600,50,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
383,Item,1950,0,45,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
382,Item,1950,1800,45,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
381,Item,1950,1200,40,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
380,Item,1950,600,35,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
387,Item,1950,0,75,Item_1950,9,19501008,TS,23.3N,90.4W,-999,23.05,-90.07
411,Jig,1950,600,90,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
413,Jig,1950,1800,100,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
414,Jig,1950,0,90,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
415,Jig,1950,600,80,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
416,Jig,1950,1200,75,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
419,Jig,1950,600,75,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
418,Jig,1950,0,75,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
410,Jig,1950,0,85,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
420,Jig,1950,1200,70,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
421,Jig,1950,1800,65,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
422,Jig,1950,0,65,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
417,Jig,1950,1800,75,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
409,Jig,1950,1800,80,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
412,Jig,1950,1200,100,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
407,Jig,1950,600,75,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
408,Jig,1950,1200,80,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
396,Jig,1950,1200,40,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
397,Jig,1950,1800,40,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
399,Jig,1950,600,45,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
400,Jig,1950,1200,50,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
398,Jig,1950,0,45,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
402,Jig,1950,0,55,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
403,Jig,1950,600,60,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
404,Jig,1950,1200,65,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
405,Jig,1950,1800,70,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
406,Jig,1950,0,75,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
401,Jig,1950,1800,55,Jig_1950,10,19501011,TS,22.4N,47.0W,-999,22.07,-47.0
445,King,1950,600,115,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
441,King,1950,1200,70,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
442,King,1950,1800,90,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
443,King,1950,0,105,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
444,King,1950,500,115,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
446,King,1950,1200,80,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
453,King,1950,600,20,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
448,King,1950,0,65,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
449,King,1950,600,45,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
450,King,1950,1200,35,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
451,King,1950,1800,25,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
452,King,1950,0,20,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
440,King,1950,600,65,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
447,King,1950,1800,70,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
439,King,1950,0,75,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
425,King,1950,1800,25,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
437,King,1950,1800,80,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
438,King,1950,2200,80,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
423,King,1950,600,25,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
424,King,1950,1200,25,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
426,King,1950,0,30,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
427,King,1950,600,30,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
429,King,1950,1800,35,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
428,King,1950,1200,30,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
431,King,1950,600,45,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
432,King,1950,1200,50,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
433,King,1950,1800,55,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
434,King,1950,0,65,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
435,King,1950,600,70,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
436,King,1950,1200,75,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
430,King,1950,0,40,King_1950,11,19501013,TD,16.0N,84.2W,-999,16.0,-84.03
468,Love,1950,1100,50,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
466,Love,1950,0,70,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
467,Love,1950,600,60,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
469,Love,1950,1200,50,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
474,Love,1950,1800,30,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
471,Love,1950,0,30,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
473,Love,1950,1200,30,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
465,Love,1950,1800,70,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
470,Love,1950,1800,30,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
464,Love,1950,1200,70,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
472,Love,1950,600,30,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
462,Love,1950,0,70,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
461,Love,1950,1800,65,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
460,Love,1950,1200,60,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
459,Love,1950,600,60,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
458,Love,1950,0,60,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
457,Love,1950,1800,60,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
456,Love,1950,1200,60,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
455,Love,1950,600,50,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
454,Love,1950,0,40,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
463,Love,1950,600,70,Love_1950,12,19501018,TS,25.5N,89.5W,-999,25.08,-89.08
488,Mike,1950,1800,25,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
487,Mike,1950,1200,30,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
486,Mike,1950,600,30,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
484,Mike,1950,1800,35,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
483,Mike,1950,1200,35,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
482,Mike,1950,600,40,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
485,Mike,1950,0,30,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
480,Mike,1950,1800,40,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
479,Mike,1950,1200,35,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
478,Mike,1950,600,30,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
477,Mike,1950,0,30,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
476,Mike,1950,1800,25,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
475,Mike,1950,1200,25,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
481,Mike,1950,0,40,Mike_1950,13,19501025,TD,24.7N,42.2W,-999,24.12,-42.03
509,Able,1951,0,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
510,Able,1951,600,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
511,Able,1951,1200,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
512,Able,1951,1800,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
524,Able,1951,1800,35,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
513,Able,1951,0,80,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
514,Able,1951,600,80,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
515,Able,1951,1200,80,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
518,Able,1951,600,80,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
517,Able,1951,0,80,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
519,Able,1951,1200,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
520,Able,1951,1800,65,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
521,Able,1951,0,55,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
522,Able,1951,600,50,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
523,Able,1951,1200,45,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
508,Able,1951,1800,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
516,Able,1951,1800,80,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
507,Able,1951,1200,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
500,Able,1951,1800,70,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
505,Able,1951,0,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
506,Able,1951,600,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
489,Able,1951,0,30,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
490,Able,1951,600,30,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
491,Able,1951,1200,35,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
492,Able,1951,1800,35,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
494,Able,1951,600,55,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
495,Able,1951,1200,65,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
493,Able,1951,0,45,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
497,Able,1951,0,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
498,Able,1951,600,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
499,Able,1951,1200,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
501,Able,1951,0,70,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
502,Able,1951,600,70,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
503,Able,1951,1200,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
504,Able,1951,1800,75,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
496,Able,1951,1800,70,Able_1951,14,19510516,TD,32.0N,68.0W,-999,32.0,-68.0
533,Baker,1951,600,50,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
539,Baker,1951,1800,50,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
538,Baker,1951,1200,45,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
537,Baker,1951,600,40,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
535,Baker,1951,1800,40,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
534,Baker,1951,1200,45,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
532,Baker,1951,0,50,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
536,Baker,1951,0,40,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
530,Baker,1951,1200,50,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
529,Baker,1951,600,50,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
528,Baker,1951,0,45,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
531,Baker,1951,1800,50,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
527,Baker,1951,1800,45,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
526,Baker,1951,1200,35,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
525,Baker,1951,600,30,Baker_1951,15,19510802,TD,20.9N,52.9W,-999,20.15,-52.15
576,Charlie,1951,600,90,Charlie_1951,16,19510812,TD,12.1N,44.1W,-999,12.02,-44.02
575,Charlie,1951,300,115,Charlie_1951,16,19510812,TD,12.1N,44.1W,-999,12.02,-44.02
574,Charlie,1951,200,115,Charlie_1951,16,19510812,TD,12.1N,44.1W,-999,12.02,-44.02
573,Charlie,1951,0,115,Charlie_1951,16,19510812,TD,12.1N,44.1W,-999,12.02,-44.02
570,Charlie,1951,600,85,Charlie_1951,16,19510812,TD,12.1N,44.1W,-999,12.02,-44.02
571,Charlie,1951,1200,85,Charlie_1951,16,19510812,TD,12.1N,44.1W,-999,12.02,-44.02
577,Charlie,1951,1200,70,Charlie_1951,16,19510812,TD,12.1N,44.1W,-999,12.02,-44.02
569,Charlie,1951,0,80,Charlie_1951,16,19510812,TD,12.1N,44.1W,-999,12.02,-44.02
568,Charlie,1951,1800,75,Charlie_1951,16,19510812,TD,12.1N,44.1W,-999,12.02,-44.02
572,Charlie,1951,1800,100,Charlie_1951,16,19510812,TD,12.1N,44.1W,-999,12.02,-44.02
